Name,Frequency
Pal,0.000200998
Than,0.00020084
Varughese,0.000200368
Edwards,0.000199738
Briones,0.000199265
Che,0.000199265
Carlos,0.000199108
Robles,0.00019895
Wood,0.000198635
Hirata,0.000198477
Mac,0.000197375
Hamada,0.00019706
Aggarwal,0.000196587
Som,0.000196272
Noh,0.0001958
Patil,0.0001958
Saeteurn,0.0001958
Sebastian,0.000195642
Nicolas,0.000195485
Thor,0.000195485
Cherian,0.00019517
Inoue,0.000194854
Rogers,0.000194697
Soohoo,0.000194067
Chawla,0.000193909
Lakhani,0.000192492
Chui,0.000192019
Dy,0.000191704
Carino,0.000191547
Austria,0.000191547
Qu,0.000191231
Oda,0.000191074
Momin,0.000191074
Beltran,0.000190916
Mach,0.000190444
Anwar,0.000189814
Kondo,0.000189814
Roque,0.000189656
Juan,0.000189341
Miguel,0.000189184
Tamayo,0.000189026
Nomura,0.000189026
Doi,0.000188554
Kawamoto,0.000188554
Takeuchi,0.000188554
Meas,0.000187924
Paek,0.000187608
Stewart,0.000187293
Perera,0.000187293
Rajan,0.000187136
Qin,0.000187136
Jan,0.000186033
Cheema,0.000186033
Prakash,0.000185403
Collins,0.000185246
No,0.000185246
Mateo,0.000184616
Gin,0.000183828
Youn,0.000183355
Tso,0.000183198
Nagata,0.000183198
Morgan,0.000182883
Sales,0.000182883
Yam,0.000182725
Cheong,0.00018241
Kurian,0.000182253
Dalal,0.000182095
Randhawa,0.000182095
Cordero,0.00018178
Goel,0.000180993
Mathai,0.000180835
Jew,0.000180678
Pathak,0.000180678
Hara,0.000180205
Watson,0.000179417
Sheng,0.000178945
Chaudhary,0.000178315
Hao,0.000178
Um,0.000178
Mukherjee,0.000177685
Vora,0.000177527
Kue,0.000176897
Kothari,0.000176739
Hsia,0.000176739
Auyeung,0.000176424
Ashraf,0.000175479
Raj,0.000175322
Raja,0.000175164
Cunanan,0.000175164
Tat,0.000175007
Villegas,0.000174849
Turner,0.000174534
Kawamura,0.000174219
Vasquez,0.000173904
Saxena,0.000173904
Sultana,0.000173747
Shimabukuro,0.000173747
Bhat,0.000173589
Kubota,0.000173432
Yokoyama,0.000173432
Bartolome,0.000173274
Chavez,0.000172801
Quon,0.000172801
Pillai,0.000172486
Khalid,0.000172171
Liou,0.000172171
Atienza,0.000172014
Esguerra,0.000171541
Shankar,0.000171541
Saeed,0.000171384
Zamora,0.000171069
Lok,0.000171069
Bell,0.000170911
Kinoshita,0.000170911
Crisostomo,0.000170596
Saha,0.000170596
Ishida,0.000170596
Gamboa,0.000170281
Guevarra,0.000170281
Cooper,0.000170124
Miura,0.000169966
Morimoto,0.000169966
Chia,0.000169809
Tuazon,0.000169651
Reed,0.000168548
Mendiola,0.000168391
Yoshioka,0.000168391
Ogata,0.000168233
Canlas,0.000168233
Ballesteros,0.000167761
Bailey,0.000167603
Nishimoto,0.000167446
Baltazar,0.000167131
Shrestha,0.000167131
Jen,0.000166973
Jue,0.000166816
Aslam,0.000166343
Yeo,0.000166028
Viloria,0.00016587
Raman,0.00016587
Bajwa,0.000165713
Campos,0.00016524
Chatterjee,0.00016524
Padua,0.000165083
Uyeda,0.000165083
Phuong,0.000165083
Peters,0.000164925
Qi,0.00016461
Espinosa,0.000164453
Saleem,0.000164453
Ramachandran,0.000164295
Gray,0.000164138
Vargas,0.00016398
Huey,0.000163665
Taniguchi,0.000163665
Desilva,0.000163508
Ouyang,0.00016335
Munoz,0.000163193
Haq,0.000163193
Pena,0.00016272
Valenzuela,0.00016272
Sood,0.00016272
Abbas,0.000161932
Sarkar,0.000161932
Ahuja,0.000161775
Thong,0.000161617
Okamura,0.00016146
Ortega,0.000161302
Murthy,0.000161145
Rodrigues,0.00016083
Khatri,0.00016083
Narayanan,0.000160515
Foster,0.0001602
Castaneda,0.0001602
Ward,0.000160042
Pablo,0.000160042
Manzano,0.000159885
Ross,0.000159412
Miao,0.000159412
Shieh,0.000159255
Shetty,0.000159097
Sze,0.00015894
Magno,0.000158782
Murata,0.000158624
Uchida,0.000158309
Raju,0.000158152
Shibata,0.000157679
Roxas,0.000157522
Suarez,0.000157049
Velasquez,0.000156734
Esteban,0.000156577
Sullivan,0.000156262
Cox,0.000155947
Salas,0.000155947
Higashi,0.000155789
Brooks,0.000155474
Blanco,0.000155317
Kawakami,0.000155317
Goyal,0.000155317
Varma,0.000155159
Kha,0.000155159
Alfonso,0.000155001
Kawasaki,0.000155001
Haider,0.000154844
Tomita,0.000154844
Suen,0.000154529
Bennett,0.000154371
Nhan,0.000154371
Deshpande,0.000154371
Goo,0.000154214
Perry,0.000154056
Puri,0.000154056
Lung,0.000153899
Arellano,0.000153269
Siddiqi,0.000153111
Tham,0.000153111
Datta,0.000152954
Howard,0.000152481
Yamauchi,0.000152481
Aguinaldo,0.000152481
Sevilla,0.000152166
Dominguez,0.000151694
Stevens,0.000151536
Price,0.000151378
Pon,0.000151378
In,0.000151378
Jia,0.000151063
Mejia,0.000150906
Custodio,0.000150748
May,0.000150591
Pereira,0.000150591
Bhagat,0.000150591
Mitra,0.000150433
Chanthavong,0.000150433
Pho,0.000150276
Takeda,0.000150118
Guillermo,0.000149961
Ing,0.000149803
Alonzo,0.000149646
Hirano,0.000149488
Solomon,0.000149173
Nguy,0.000149016
Pasion,0.000148701
Goh,0.000148701
Solis,0.000148543
