Name,Frequency
Yanes,0.000110311
Canas,0.000110273
Laureano,0.000110235
Huertas,0.000109815
Leyba,0.000109777
Felipe,0.000109739
Carillo,0.000109548
Grullon,0.000109472
Rose,0.000109319
Espitia,0.000109319
Jenkins,0.000109281
Fraire,0.000109167
Amezquita,0.000108823
Barroso,0.000108632
Carballo,0.000108632
Alejandre,0.000108556
Alberto,0.000108518
Peguero,0.000108518
Tobias,0.000108442
Londono,0.000108327
Villar,0.000108289
Mendieta,0.000108251
Reveles,0.000108098
Tavares,0.00010806
Pastrana,0.00010806
Bobadilla,0.00010806
Lepe,0.000107831
Arguelles,0.000107717
Villeda,0.000107564
Jacinto,0.000107221
Almendarez,0.000107144
Diego,0.000106915
Campuzano,0.000106686
Rael,0.000106648
Terrones,0.000106572
Erazo,0.000106496
Murguia,0.000106229
Morfin,0.00010619
Cole,0.000106038
Cordoba,0.000105923
Hayes,0.000105885
Galdamez,0.000105733
Ceniceros,0.000105313
Trevizo,0.000104931
Gibson,0.000104855
Navarrette,0.00010474
Noyola,0.000104512
Gordillo,0.000104244
Clemente,0.000104206
Cueva,0.000104092
Alcazar,0.000104054
Benites,0.000104054
German,0.000103901
Ospina,0.000103558
Navas,0.000103481
Kennedy,0.000102833
Ford,0.000102794
Gardea,0.000102642
Hoyos,0.000102566
Cancel,0.000102489
George,0.000102375
Quijano,0.000102184
Simpson,0.000102031
Saez,0.000101841
Zamorano,0.000101764
Simental,0.000101688
Wells,0.000101573
Fragoso,0.000101573
Garzon,0.000101573
Higuera,0.000101421
Victoria,0.000101268
Andujar,0.000100963
Marrufo,0.00010081
Virgen,0.000100658
Villalta,0.000100543
Adorno,0.000100391
Segarra,0.000100391
Toribio,9.99709E-05
Jerez,9.99327E-05
Woods,9.98564E-05
Mason,9.96656E-05
Gill,9.93604E-05
Mazariegos,9.93604E-05
Olea,9.93222E-05
Fraga,9.92077E-05
Griffin,9.89406E-05
Sainz,9.89406E-05
Tucker,9.88643E-05
Carrero,9.85209E-05
Vidales,9.85209E-05
Marcano,9.84828E-05
Burns,9.83683E-05
Mercedes,9.83301E-05
Lemos,9.81394E-05
Vasques,9.81394E-05
Villagran,9.81012E-05
Fermin,9.79486E-05
