Name,Frequency
Hardin,0.000473597
Deese,0.000473597
Thornton,0.000472715
Miguel,0.000470951
Houle,0.000470069
Bowen,0.000469187
Bruce,0.000467423
Vann,0.000467423
Hendricks,0.000465659
Cody,0.000465659
Barrett,0.000464777
Pacheco,0.000464777
Owen,0.000463896
Moss,0.000462132
Cly,0.000462132
Small,0.00046125
Newton,0.000459486
Waters,0.000458604
Ballard,0.000457722
Solomon,0.00045684
Silva,0.000455958
Arthur,0.000454194
Cornelius,0.000453312
Ramsey,0.00045243
Nakai,0.00045243
Griffith,0.000450667
Shields,0.000449785
Mcdaniel,0.000448903
Short,0.000448903
Brewington,0.000448903
Dennison,0.000447139
Chambers,0.000446257
Patton,0.000445375
Wauneka,0.000445375
Saunders,0.000444493
Massey,0.000443611
Bedonie,0.000443611
Lucas,0.000442729
Skenandore,0.000442729
Townsend,0.000441847
Warner,0.000440083
Moody,0.000440083
Goins,0.000440083
Barney,0.000440083
Booth,0.000437438
Howe,0.000436556
Riggs,0.000435674
Mcbride,0.000434792
Wilkins,0.000434792
Isaac,0.000434792
Parks,0.00043391
Ruiz,0.000433028
Tate,0.000433028
Mendoza,0.000431264
Dillon,0.000430382
Jennings,0.0004295
Baca,0.0004295
Simon,0.000428618
Keith,0.000428618
Gould,0.000428618
Ramos,0.000425973
Schmidt,0.000423327
York,0.000420681
Swan,0.000418917
Lester,0.000418035
Jake,0.000418035
Potts,0.000415389
Powers,0.000414507
Tanner,0.000413625
Hawk,0.00041098
Teller,0.00041098
Hensley,0.000409216
Peshlakai,0.000409216
Mcintosh,0.00040657
Claw,0.00040657
Rodgers,0.000405688
Haynes,0.000404806
Blair,0.000403924
Silversmith,0.000403924
Burnett,0.000403042
Melton,0.000403042
Rock,0.000401278
Slim,0.000401278
Sparks,0.000400397
Preston,0.000400397
Morton,0.000399515
Emerson,0.000399515
Amos,0.000398633
Hickman,0.000397751
Mcmillan,0.000397751
Albert,0.000395987
Burris,0.000394223
Mcgee,0.000393341
Dardar,0.000393341
Cantrell,0.000391577
Keller,0.000390695
Malone,0.000390695
Whiteman,0.000390695
Luna,0.000389813
Moon,0.000389813
Finley,0.000389813
Christensen,0.000388931
Clay,0.000388049
Love,0.000387168
Gibbs,0.000386286
Beaulieu,0.000386286
Erickson,0.000385404
Daniel,0.000384522
Page,0.00038364
Marks,0.00038364
Draper,0.00038364
Wise,0.000382758
Wilcox,0.000382758
Dickson,0.000382758
Foreman,0.000382758
Tafoya,0.000380994
Hampton,0.000380112
Apachito,0.00037923
Casey,0.000377466
Todd,0.000375702
